,technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity
7625,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0010,Device blocked port bind on Port,device,blocked port bind on,port,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation
7626,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0141,Process connected to Host,process,connected to,host,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7627,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0141,Process connected to Host,process,connected to,host,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7628,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0124,Device blocked port bind on Ip,device,blocked port bind on,ip,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation
7629,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0160,Device blocked connection from Ip,device,blocked connection from,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7630,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0160,Device blocked connection from Ip,device,blocked connection from,ip,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation
7631,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0138,User connected from Device,user,connected from,device,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7632,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0138,User connected from Device,user,connected from,device,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7633,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0161,User connected from Ip,user,connected from,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7634,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0161,User connected from Ip,user,connected from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7635,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation
7636,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7637,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0166,Process connected from Ip,process,connected from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7638,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7639,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0104,User connected to Device,user,connected to,device,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7640,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0183,Process attempted to bind on Port,process,attempted to bind on,port,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation
7641,T1220,False,xsl script processing,defense-evasion,Windows,module,module load,REL-2022-0014,User loaded Module,user,loaded,module,7,image loaded.,windows,ImageLoad,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|7|image loaded.,windows|module|module load
7642,T1220,False,xsl script processing,defense-evasion,Windows,module,module load,REL-2022-0014,User loaded Module,user,loaded,module,DeviceImageLoadEvents,deviceimageloadevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ImageLoaded""}",windows|microsoft defender for endpoint|DeviceImageLoadEvents|deviceimageloadevents,windows|module|module load
