technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0145,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0145,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0145,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|command|command execution,162,0.0779,"Evidence score 0.08: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.029,"Evidence score 0.03: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0145,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file creation,REL-2022-0043,User created File,user,created,file,11,filecreate.,linux,FileCreate,,,sysmon,,linux|sysmon|11|filecreate.,linux|file|file creation,50,0.2517,"Evidence score 0.25: this telemetry is shared with 49 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file creation,REL-2022-0043,User created File,user,created,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileCreated""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file creation,103,0.1451,"Evidence score 0.15: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file creation,REL-2022-0043,User created File,user,created,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file creation,130,0.1106,"Evidence score 0.11: this telemetry is shared with 129 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file creation,REL-2022-0181,Process created File,process,created,file,11,filecreate,windows,FileCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|11|filecreate,windows|file|file creation,72,0.198,"Evidence score 0.20: this telemetry is shared with 71 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file creation,REL-2022-0181,Process created File,process,created,file,11,filecreate,linux,FileCreate,,,sysmon,,linux|sysmon|11|filecreate,linux|file|file creation,50,0.2517,"Evidence score 0.25: this telemetry is shared with 49 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file creation,REL-2022-0181,Process created File,process,created,file,DeviceFileEvents,devicefileevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FileCreated""}",windows|microsoft defender for endpoint|DeviceFileEvents|devicefileevents,windows|file|file creation,103,0.1451,"Evidence score 0.15: this telemetry is shared with 102 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file creation,REL-2022-0181,Process created File,process,created,file,4663,an attempt was made to access an object.,windows,Object Access,File System,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4663|an attempt was made to access an object.,windows|file|file creation,130,0.1106,"Evidence score 0.11: this telemetry is shared with 129 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1074.001,True,local data staging,collection,"Linux, macOS, Windows",file,file access,REL-2022-0036,Process requested access to File,process,requested access to,file,4656,a handle to an object was requested.,windows,Object Access,File System,security,microsoft-windows-security-auditing,"{""ObjectType"": ""File""}",windows|microsoft-windows-security-auditing|4656|a handle to an object was requested.,windows|file|file access,59,0.2274,"Evidence score 0.23: this telemetry is shared with 58 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
